genes	logFC	logCPM	F	PValue	FDR	-logP	Gene name	HIV?
ENSG00000100889	0.253424300711625	2.70508107721411	0.551178418816345	0.4618432655120949	0.75267437092123	0.12339287173905723	PCK2	False
ENSG00000103275	-0.0898389806616655	4.982615426827451	0.550912152404286	0.461950782924563	0.75267437092123	0.12339287173905723	UBE2I	False
ENSG00000170638	-0.211195969493821	4.4960923549436	0.550884712606301	0.46196186531420497	0.75267437092123	0.12339287173905723	TRABD	False
ENSG00000162144	0.172042409048228	2.8761735495091005	0.550813472020796	0.461990639978068	0.75267437092123	0.12339287173905723	CYB561A3	False
ENSG00000169710	-0.18846093263738503	3.50232307050672	0.550432821556021	0.462144436957302	0.7527808355842891	0.12333144577890706	FASN	False
ENSG00000216490	0.4954056461489721	3.2891279958005204	0.550093197874318	0.46228172745559404	0.7527808355842891	0.12333144577890706	IFI30	False
ENSG00000126524	-0.146344348196681	4.81389478083171	0.5500728865361619	0.46228994026143894	0.7527808355842891	0.12333144577890706	SBDS	False
ENSG00000164172	-0.25365757686092	2.44339029351688	0.5498447947725601	0.462382184427116	0.7528040523317521	0.12331805177450036	MOCS2	False
ENSG00000111846	0.323041993086388	1.77900188495753	0.549520125042291	0.46251353769842796	0.752890924013984	0.12326793818195798	GCNT2	False
ENSG00000146083	-0.128814015954024	4.789082671492911	0.548461220728841	0.462942363686826	0.753445780334631	0.12294799503975236	RNF44	False
ENSG00000165156	-0.143767368642618	4.13621240977746	0.547988126097861	0.46313416146858094	0.753445780334631	0.12294799503975236	ZHX1	False
ENSG00000165689	0.190859797353111	2.44195929353197	0.547941205411023	0.46315319064355603	0.753445780334631	0.12294799503975236	SDCCAG3	False
ENSG00000123485	-0.268848366002271	2.07735673360378	0.547908125458781	0.463166607324739	0.753445780334631	0.12294799503975236	HJURP	False
ENSG00000160310	-0.103145480223289	5.261783188021701	0.547571036169293	0.46330336104666703	0.753449465565764	0.12294587083695865	PRMT2	False
ENSG00000120686	-0.17333173074545202	4.342002106793879	0.547517762670237	0.463324979550231	0.753449465565764	0.12294587083695865	UFM1	False
ENSG00000269404	-0.26935542150197606	2.86785741708383	0.547203235435837	0.463452648697706	0.753530136075283	0.12289937417949662	SPIB	False
ENSG00000258890	0.178154066398714	3.51103150057051	0.547001283790198	0.463534652543738	0.7535365444602071	0.12289568074476485	CEP95	False
ENSG00000103018	-0.222058608346073	3.06653905940921	0.546432446993692	0.46376575900954603	0.75378529579376	0.1227523386533498	CYB5B	False
ENSG00000184009	-0.14181669532543698	9.73783043014309	0.5460419027255851	0.46392453708018394	0.75388842209646	0.12269292634982534	ACTG1	False
ENSG00000156381	0.27741168182167997	3.4729847022131604	0.5458922438591961	0.4639854051253571	0.75388842209646	0.12269292634982534	ANKRD9	False
ENSG00000090487	0.212192768969623	3.8007144707155	0.5456386359858411	0.4640885800322921	0.753929159046065	0.12266945954236992	SPG21	False
ENSG00000105483	-0.11546260039866801	5.03429549176223	0.545352324083712	0.464205104579086	0.753991565623745	0.12263351225164966	CARD8	False
ENSG00000165630	0.17497853375584402	2.5686495770330695	0.544715488188992	0.46446445721284096	0.7542448298516742	0.12248765811629408	PRPF18	False
ENSG00000091164	-0.11635392787469599	4.2515041609555	0.544466909922113	0.46456575497290997	0.7542448298516742	0.12248765811629408	TXNL1	False
ENSG00000175602	-0.127479857599172	5.08938885559481	0.544394087517797	0.464595437511452	0.7542448298516742	0.12248765811629408	CCDC85B	False
ENSG00000243943	0.19562780861304	2.44192735688916	0.544196984109963	0.464675792641881	0.75424843221323	0.12248558387998841	ZNF512	False
ENSG00000165609	-0.21008205321155898	2.84505411493863	0.5439942112839	0.464758482620324	0.7542558225847329	0.12248132854222223	NUDT5	False
ENSG00000074319	0.173651691714022	3.50332652589418	0.5436967096544579	0.464879845873705	0.754325962719595	0.12244094429013959	TSG101	True
ENSG00000099260	0.25869917760924305	3.2035042482215603	0.543085052448062	0.465129527909116	0.7546042576313778	0.1222807487499226	PALMD	False
ENSG00000132485	0.142627146742904	4.76232354232676	0.542724082328625	0.465276980213033	0.7546917414107309	0.12223040246570037	ZRANB2	False
ENSG00000221164	-0.405863235826877	3.72999946864322	0.542570313587835	0.465339816106565	0.7546917414107309	0.12223040246570037	SNORA11F	False
ENSG00000145919	-0.213614953687215	2.0906928502601496	0.541561520699325	0.46575239032801896	0.7552339700716222	0.12191848390747347	BOD1	False
ENSG00000124098	-0.255223117508646	5.63439272242049	0.541347202766883	0.46584011824733706	0.7552493552975379	0.12190963678072136	FAM210B	False
ENSG00000100596	0.15644859384846801	4.101822359977359	0.5396215298065851	0.46654747777669603	0.7562691524732909	0.12132361371714076	SPTLC2	False
ENSG00000115760	-0.10070412496726901	6.273015307417441	0.53910616817107	0.46675906533928496	0.756485100355963	0.12119962137101468	BIRC6	False
ENSG00000164032	0.12906290144479401	4.376506589058129	0.538123368319941	0.467162998343133	0.7566392591320609	0.12111112857052792	H2AFZ	False
ENSG00000143376	0.15071819952641902	4.70458709535074	0.5380597681021779	0.46718915779479103	0.7566392591320609	0.12111112857052792	SNX27	False
ENSG00000135249	-0.17174885384263097	2.78192325092449	0.5380356064952829	0.467199096348418	0.7566392591320609	0.12111112857052792	RINT1	False
ENSG00000222427	-0.461337383777486	2.90060991586745	0.537404987033443	0.46745861512119397	0.7566392591320609	0.12111112857052792	RNA5SP338	False
ENSG00000035687	0.11865270591668199	3.85064648690354	0.537401011326813	0.46746025198863594	0.7566392591320609	0.12111112857052792	ADSS	False
ENSG00000075240	0.30455927751201695	2.51891307150113	0.537289833288793	0.467506029701193	0.7566392591320609	0.12111112857052792	GRAMD4	False
ENSG00000199436	0.443431244302054	2.17915552340512	0.5372392837473879	0.46752684596228294	0.7566392591320609	0.12111112857052792	SNORD9	False
ENSG00000165949	-0.31326261519901505	5.0890622088441795	0.5372157009926121	0.46753655783890796	0.7566392591320609	0.12111112857052792	IFI27	False
ENSG00000163382	-0.270396697556474	2.14074636710262	0.537159661286285	0.46755963749329205	0.7566392591320609	0.12111112857052792	NAXE	False
ENSG00000173145	-0.18948393931149501	3.2818014674745397	0.5369310379740121	0.467653814035643	0.7566648117475792	0.12109646217250206	NOC3L	False
ENSG00000154719	0.27761361062072804	1.8832030360696599	0.536046816822877	0.468018341604395	0.7571277109950111	0.12083085827753945	MRPL39	False
ENSG00000008513	0.121584735912671	4.8262596512261196	0.535411837547476	0.468280403190437	0.7574247205089291	0.12066052466354528	ST3GAL1	False
ENSG00000111880	-0.15420670629680802	3.13254817226982	0.534639807191	0.468599349753432	0.7576391055589691	0.12053761730709683	RNGTT	False
ENSG00000132792	-0.12937653720268902	5.0208571848881105	0.534418562388947	0.46869081734322293	0.7576391055589691	0.12053761730709683	CTNNBL1	False
ENSG00000197136	0.210869044007388	3.2664763469209803	0.534238543488171	0.468765262733802	0.7576391055589691	0.12053761730709683	PCNX3	False
ENSG00000074660	0.29568705228146996	2.3775374594803904	0.5341194175868621	0.468814536927156	0.7576391055589691	0.12053761730709683	SCARF1	False
ENSG00000198231	-0.09094022732319199	5.48323837640917	0.534068172443093	0.46883573612189894	0.7576391055589691	0.12053761730709683	DDX42	False
ENSG00000203668	0.22406753221974499	2.5511269417622002	0.533896609321123	0.4689067201005	0.7576391055589691	0.12053761730709683	CHML	False
ENSG00000164603	0.18523138907842301	2.61017454722171	0.533227880843892	0.469183573186799	0.7576391055589691	0.12053761730709683	BMT2	False
ENSG00000055118	-0.410695537399178	2.6589087214406	0.53322533366377	0.46918462822813506	0.7576391055589691	0.12053761730709683	KCNH2	False
ENSG00000160111	-0.47406910694856397	3.4032941307753504	0.533125214716586	0.46922610054176705	0.7576391055589691	0.12053761730709683	CPAMD8	False
ENSG00000103043	0.16186270234689498	3.2748317290761397	0.533015758833538	0.46927144735549703	0.7576391055589691	0.12053761730709683	VAC14	False
ENSG00000008710	-0.289684736135641	2.73726744663509	0.532991384126031	0.46928154660321997	0.7576391055589691	0.12053761730709683	PKD1	False
ENSG00000212232	0.5105114904659179	6.9274231570539495	0.5328030118235679	0.4693596074659221	0.7576391055589691	0.12053761730709683	SNORD17	False
ENSG00000213619	0.18371501983807298	2.75746616902847	0.532550344004865	0.469464345521248	0.7576391055589691	0.12053761730709683	NDUFS3	False
ENSG00000143013	-0.149834538446451	3.1798665643359203	0.5324359651260759	0.46951177141342104	0.7576391055589691	0.12053761730709683	LMO4	False
ENSG00000106546	0.16159566497795902	4.48720120652141	0.532150130952614	0.469630323543951	0.757659442099057	0.12052596013609858	AHR	False
ENSG00000143545	-0.197775501819213	6.17960524463852	0.531984912522637	0.46969887161163104	0.757659442099057	0.12052596013609858	RAB13	False
ENSG00000154114	-0.141832924291632	4.22143771749117	0.531804490058971	0.46977374643416203	0.757659442099057	0.12052596013609858	TBCEL	False
ENSG00000140455	0.116002721380235	5.0822528827964195	0.5315424732253831	0.46988251747293097	0.757659442099057	0.12052596013609858	USP3	False
ENSG00000112062	-0.09546675008698	4.4051119627033	0.531321050593786	0.46997446877520294	0.757659442099057	0.12052596013609858	MAPK14	False
ENSG00000043591	-0.407160398870003	1.9297496873811	0.531270870939558	0.46999531122854604	0.757659442099057	0.12052596013609858	ADRB1	False
ENSG00000139579	-0.31654252116055	2.22856240327327	0.530996745428832	0.47010919779607196	0.7576920693043699	0.1205072584485721	NABP2	False
ENSG00000176463	0.348500862814667	3.6862315105313397	0.530639608318543	0.470257639655428	0.7576920693043699	0.1205072584485721	SLCO3A1	False
ENSG00000162623	-0.26360484951834	2.72518293069932	0.530455523905254	0.47033418319432707	0.7576920693043699	0.1205072584485721	TYW3	False
ENSG00000135077	0.258239652653855	1.92898068705252	0.5303906028263351	0.470361182682718	0.7576920693043699	0.1205072584485721	HAVCR2	False
ENSG00000131016	0.245657011194102	3.4541956146507	0.5302780069547379	0.47040801526376097	0.7576920693043699	0.1205072584485721	AKAP12	False
ENSG00000171132	0.20163470509358	3.3902033936463396	0.530073761209727	0.47049298774319603	0.757702504285131	0.12050127736002614	PRKCE	False
ENSG00000078114	-0.317258625920259	1.6536060313808998	0.528619876332125	0.471098575699137	0.7585512178855329	0.12001509003335895	NEBL	False
ENSG00000107938	-0.187180846933252	2.84640669641786	0.528391501625565	0.47119381692978496	0.7585780378290892	0.11999973504175386	EDRF1	False
ENSG00000201041	-0.470166533002641	3.46058821973811	0.527530163142973	0.471553313261919	0.7587081841446771	0.11992523119927519	RNA5SP242	False
ENSG00000099899	0.27894184185975296	2.51439356656587	0.527491843555813	0.47156931713888506	0.7587081841446771	0.11992523119927519	TRMT2A	False
ENSG00000088832	0.13645260309170698	5.97158861304935	0.5274822332288039	0.47157333095685794	0.7587081841446771	0.11992523119927519	FKBP1A	False
ENSG00000116691	0.200145574597037	2.78062490349824	0.5274212423420721	0.47159880551945893	0.7587081841446771	0.11992523119927519	MIIP	False
ENSG00000100578	-0.184382032875391	3.4102242608475	0.527141265248625	0.47171577482503496	0.7587081841446771	0.11992523119927519	KIAA0586	False
ENSG00000102316	-0.14394106189700698	3.5413986576151095	0.526979943014568	0.471783193925386	0.7587081841446771	0.11992523119927519	MAGED2	False
ENSG00000104067	-0.27474043791443103	3.4459333344820102	0.52675540422438	0.47187705855114104	0.7587081841446771	0.11992523119927519	TJP1	True
ENSG00000157911	0.41248870401158794	3.0645878226162897	0.526651494904968	0.471920506453401	0.7587081841446771	0.11992523119927519	PEX10	False
ENSG00000171940	0.116368819180848	5.14169123993951	0.526504355729016	0.47198204141601396	0.7587081841446771	0.11992523119927519	ZNF217	False
ENSG00000120438	-0.148537138287456	4.761520509255219	0.525974549424129	0.472203720478933	0.758811327546961	0.1198661945803975	TCP1	False
ENSG00000100354	0.111101924446696	5.9317702555797505	0.525854435953239	0.4722540015722129	0.758811327546961	0.1198661945803975	TNRC6B	False
ENSG00000119048	0.147765042901366	4.4597123131590894	0.525787484625551	0.47228203210423103	0.758811327546961	0.1198661945803975	UBE2B	False
ENSG00000112414	-0.48797754987441294	3.28388766382625	0.524807334048118	0.4726927051986671	0.7593260440633459	0.11957170403486976	ADGRG6	False
ENSG00000140968	-0.13460480957269	5.954077607774559	0.524647536041182	0.472759714577925	0.7593260440633459	0.11957170403486976	IRF8	False
ENSG00000103544	-0.145528718629762	3.52434968672377	0.523720483504166	0.47314877130382704	0.7597930690908841	0.11930467244135715	VPS35L	False
ENSG00000048707	0.111746037453369	4.9134602667526694	0.5234609581547229	0.473257780830106	0.7597930690908841	0.11930467244135715	VPS13D	False
ENSG00000147155	0.29083853596429304	1.95998384065503	0.5232109194484079	0.473362844732546	0.7597930690908841	0.11930467244135715	EBP	False
ENSG00000167508	0.17300617622618802	2.27703544519637	0.52320500913296	0.47336532865560704	0.7597930690908841	0.11930467244135715	MVD	False
ENSG00000154727	-0.13596166467751802	3.9538140308692205	0.522825690940397	0.473524789256933	0.759922658470021	0.11923060602039669	GABPA	False
ENSG00000173166	-0.23129232126517602	2.7890706114155	0.5223236622680429	0.47373597180439503	0.760135195450103	0.11910915848731309	RAPH1	False
ENSG00000186654	0.191201658524965	2.46313620732327	0.5216630346664229	0.47401410673574795	0.76035582832917	0.11898312072572263	PRR5	False
ENSG00000164162	-0.260689777063611	2.37162774348314	0.521622897827757	0.474031013662586	0.76035582832917	0.11898312072572263	ANAPC10	False
ENSG00000281376	-0.311670059052973	2.2245810496581297	0.5208613908759799	0.47435197323197	0.7606392451308029	0.11882127095171592	ABALON	False
ENSG00000160446	0.22746527403178896	1.9970968649006497	0.520829786586951	0.47436530153190004	0.7606392451308029	0.11882127095171592	ZDHHC12	False
ENSG00000107672	0.20357507887510395	3.03340428912309	0.520521410698191	0.47449538357587107	0.760697303065013	0.11878812346636786	NSMCE4A	False
ENSG00000163820	0.13436589996446402	3.9653974499169906	0.5203076130726	0.47458560424418605	0.760697303065013	0.11878812346636786	FYCO1	False
ENSG00000011243	0.171157961548634	4.52273017446868	0.520183666547932	0.4746379215125421	0.760697303065013	0.11878812346636786	AKAP8L	False
ENSG00000204348	0.321700850868264	1.48902358762815	0.5196344884455251	0.474869841589745	0.760942659506277	0.11864806806287569	DXO	False
ENSG00000230979	-0.249597054459498	1.55317924330923	0.5193224726279729	0.47500169038857104	0.760949039960747	0.11864442654729435	AC079250.1	False
ENSG00000274290	-0.292690396403134	1.9182210727324	0.519038315269255	0.4751218195789221	0.760949039960747	0.11864442654729435	HIST1H2BE	False
ENSG00000182087	0.286566538690658	4.4071666141222	0.518944678643803	0.47516141599510797	0.760949039960747	0.11864442654729435	TMEM259	False
ENSG00000128284	-0.174355216771653	4.6878668601854905	0.5188791143771699	0.47518914460617295	0.760949039960747	0.11864442654729435	APOL3	False
ENSG00000154001	0.123744661250342	4.3306367612805	0.518552300279169	0.47532740152761	0.7610441875843459	0.1185901265843232	PPP2R5E	False
ENSG00000155304	0.408436855085023	2.0203032362399598	0.5179821496800061	0.475568759686247	0.761304351119625	0.11844168805531155	HSPA13	False
ENSG00000123595	0.23665312226776897	2.3001954958599304	0.517649417649845	0.47570970652200806	0.761395889422235	0.11838947215792646	RAB9A	False
ENSG00000211896	0.183946277852393	5.681621736861839	0.517319520171915	0.47584952077078707	0.761395889422235	0.11838947215792646	IGHG1	False
ENSG00000168386	-0.244864397580884	3.16823587669739	0.517288735052296	0.47586257131299503	0.761395889422235	0.11838947215792646	FILIP1L	False
ENSG00000196967	-0.374812194504104	1.3758989212109198	0.516956074114004	0.476003631909599	0.7614278064037231	0.1183712673335869	ZNF585A	False
ENSG00000154144	0.160381053958704	3.0711628614720397	0.516869676906518	0.476040278840409	0.7614278064037231	0.1183712673335869	TBRG1	False
ENSG00000134597	0.150132815716617	3.218315447521	0.5159081100285989	0.476448459788035	0.761859529098275	0.11812509606358859	RBMX2	False
ENSG00000155876	0.166139936292456	3.1079767538454104	0.5158620216026579	0.4764680386580639	0.761859529098275	0.11812509606358859	RRAGA	False
ENSG00000070476	0.21007165724811497	2.90111345744533	0.51552553822832	0.476611020831234	0.761920829281736	0.11809015358479273	ZXDC	False
ENSG00000160695	-0.14957470112517599	3.55437691418279	0.5154003439678639	0.47666423785687395	0.761920829281736	0.11809015358479273	VPS11	False
ENSG00000164031	0.15305882907177698	3.83651921975312	0.5150616305687229	0.4768082659545279	0.7620060678999129	0.11804157033368491	DNAJB14	False
ENSG00000131378	-0.12953400685702102	4.9658685812833	0.51490370583838	0.476875443508067	0.7620060678999129	0.11804157033368491	RFTN1	False
ENSG00000206752	-0.491366015977104	3.1920490234445094	0.513940329036509	0.477285581418747	0.762504856753592	0.11775738574567816	RNU6-1323P	False
ENSG00000229833	0.19047857898092102	3.2153674556437	0.513799521094732	0.47734557643861597	0.762504856753592	0.11775738574567816	PET100	False
ENSG00000071994	0.181295744201653	3.5831983763333	0.5133969076676621	0.47751718969004	0.7625449950676381	0.11773452505258501	PDCD2	False
ENSG00000204628	-0.13338722747106802	8.22550743173581	0.513369923628444	0.47752869524333097	0.7625449950676381	0.11773452505258501	RACK1	False
ENSG00000269858	0.19333213107791397	3.1114877873392497	0.512526338883094	0.47788861781362296	0.7629935209650841	0.11747914988399091	EGLN2	False
ENSG00000124802	0.29180077098874896	1.17664646630997	0.5103842598480739	0.47880457842922397	0.764329518038251	0.11671936784720714	EEF1E1	False
ENSG00000099797	-0.21866933328127303	2.14816894822726	0.510193182873428	0.47888642515852203	0.764333773487965	0.11671694989377152	TECR	False
ENSG00000205981	0.24173650409546	1.9214548451947298	0.509659293645901	0.47911523676299	0.7645249816828391	0.11660831897665037	DNAJC19	False
ENSG00000062822	-0.189910111364484	2.59513051321271	0.509544107577741	0.479164626456146	0.7645249816828391	0.11660831897665037	POLD1	False
ENSG00000039523	-0.138328089917145	5.24595195541349	0.508602544775723	0.479568668923999	0.7650431930463331	0.11631404462137271	RIPOR1	False
ENSG00000109787	0.0905642842453654	6.06158531973073	0.507729357182632	0.47994387676220296	0.7655152416367391	0.11604615794699537	KLF3	False
ENSG00000197057	-0.277968051350804	1.72523354521358	0.506985750899728	0.48026378881990606	0.765796837142688	0.11588643168683507	DTHD1	False
ENSG00000169877	0.45968122597830297	2.56533880771042	0.506824563184906	0.480333181315944	0.765796837142688	0.11588643168683507	AHSP	False
ENSG00000096070	0.136819282953806	4.07698968696517	0.5067033474870011	0.48038537656079405	0.765796837142688	0.11588643168683507	BRPF3	False
ENSG00000164167	-0.192854745900258	4.22546007119568	0.506581729175822	0.48043775466032496	0.765796837142688	0.11588643168683507	LSM6	False
ENSG00000100804	0.25957454443967604	1.9580527733181998	0.506098958472468	0.480645766287373	0.766001912163119	0.11577014624095408	PSMB5	False
ENSG00000117748	-0.152922962311775	3.77023164254964	0.50530968710065	0.480986163255947	0.7664178662775931	0.11553437979677332	RPA2	False
ENSG00000143486	-0.175764627402376	2.97196695906139	0.504993937492491	0.4811224522603879	0.76650850497929	0.11548302196409747	EIF2D	False
ENSG00000005059	0.182291459793517	3.3899257665515097	0.504730237978267	0.481236323887945	0.7665634050314091	0.11545191737005202	MCUB	False
ENSG00000152443	0.23151865446682698	2.2849717179846603	0.503652554201274	0.48170216045493	0.767178840929126	0.1151033836716515	ZNF776	False
ENSG00000135801	-0.188009795746583	2.44062692323718	0.502814028250905	0.48206513999247497	0.767313104613063	0.1150273846058082	TAF5L	False
ENSG00000182979	0.18431794087202802	3.4229087582657405	0.9348917917040491	0.482100023028349	0.767313104613063	0.1150273846058082	MTA1	False
ENSG00000198856	-0.243591186281738	2.19573907877994	0.502710333880917	0.48211005873618296	0.767313104613063	0.1150273846058082	OSTC	False
ENSG00000111667	-0.187509902855267	3.19168755165022	0.50246140879979	0.48221791763150396	0.767313104613063	0.1150273846058082	USP5	False
ENSG00000162244	-0.143415617346692	7.54295041523099	0.5023920358715039	0.48224798400560903	0.767313104613063	0.1150273846058082	RPL29	False
ENSG00000197724	0.11845090954070099	4.07541294537462	0.502356467635563	0.48226340056847106	0.767313104613063	0.1150273846058082	PHF2	False
ENSG00000213753	0.24371338617380603	2.13565770400849	0.5017909130886951	0.482508643058059	0.7675767850097959	0.11487816876539139	CENPBD1P1	False
ENSG00000009954	-0.0761062077920036	5.994002776907231	0.501339660214744	0.482704470179348	0.767748408861734	0.11478107494778494	BAZ1B	False
ENSG00000108669	0.12360267648527698	6.350042968674071	0.5010533320477071	0.482828794941821	0.767748408861734	0.11478107494778494	CYTH1	False
ENSG00000105397	0.17376981422121598	4.643122505979941	0.500992691635952	0.482855132103966	0.767748408861734	0.11478107494778494	TYK2	False
ENSG00000101407	0.205850748549565	2.2932466436963397	0.500714738917459	0.48297588243649	0.76781393167975	0.11474401204572092	TTI1	False
ENSG00000182827	-0.10149026030512198	5.50633963442181	0.500327666253072	0.483144121620786	0.7679549161872951	0.11466427505415776	ACBD3	False
ENSG00000174106	0.20739500643580702	3.88882119622581	0.500134347802773	0.483228183214147	0.7679620764843871	0.11466022577606431	LEMD3	False
ENSG00000111371	0.11827888470205199	4.984356836057019	0.499289160648128	0.48359598752533006	0.768320397462645	0.11445763695653603	SLC38A1	False
ENSG00000166483	-0.20701919599294602	2.71852706327686	0.49918404619058604	0.48364176346365007	0.768320397462645	0.11445763695653603	WEE1	False
ENSG00000197837	-0.21972099372893103	2.2798705262817403	0.499064667751989	0.48369375997151703	0.768320397462645	0.11445763695653603	HIST4H4	False
ENSG00000143319	0.165467624240315	3.41205649482783	0.49887291979856996	0.48377729735673	0.768320397462645	0.11445763695653603	ISG20L2	False
ENSG00000065911	-0.16951375909508298	4.24382898496804	0.49870236756728004	0.48385162086143396	0.768320397462645	0.11445763695653603	MTHFD2	False
ENSG00000072121	0.127535565026072	3.51004042617648	0.498479264417824	0.483948873952354	0.768348434253631	0.11444178939931939	ZFYVE26	False
ENSG00000167005	-0.13361736547842298	4.458060985588861	0.497853394512137	0.484221872282921	0.7684932340677729	0.11435995174259157	NUDT21	False
ENSG00000139289	0.282514290928727	3.09514692088775	0.497739171855569	0.48427172292824	0.7684932340677729	0.11435995174259157	PHLDA1	False
ENSG00000121289	0.20832624420444198	2.4763030687233503	0.497722699921779	0.484278912548872	0.7684932340677729	0.11435995174259157	CEP89	False
ENSG00000136286	0.12125545310772	6.25775518510499	0.49691109180748605	0.4846333825345539	0.7688105666091489	0.11418065631179294	MYO1G	False
ENSG00000162636	0.13758442881093802	3.45789235201774	0.496727406727591	0.48471366738873295	0.7688105666091489	0.11418065631179294	FAM102B	False
ENSG00000074590	-0.32338544969582694	1.90242810193726	0.496595141016894	0.484771491739579	0.7688105666091489	0.11418065631179294	NUAK1	False
ENSG00000200795	0.334486982913009	5.42014201972198	0.49653574169372106	0.4847974638920429	0.7688105666091489	0.11418065631179294	RNU4-1	False
ENSG00000105438	-0.1354923212753	3.26718003726162	0.49615454096669004	0.484964198181865	0.768948653917467	0.1141026589824528	KDELR1	False
ENSG00000008441	0.199367670965316	3.9425000235141896	0.49583018389815703	0.485106145256333	0.7690474002560981	0.1140468916221684	NFIX	False
ENSG00000202538	0.26591151786567	7.287049182514731	0.495550949886219	0.485228401162481	0.769114902532255	0.11400877358219753	RNU4-2	False
ENSG00000172716	0.17423647870781697	3.71234474710644	0.494334192155659	0.48576173357190294	0.769694265126065	0.11368174929004998	SLFN11	False
ENSG00000100522	0.303565106203829	1.9624291234064999	0.49407425645894604	0.485875796898325	0.769694265126065	0.11368174929004998	GNPNAT1	False
ENSG00000179532	0.305629158382472	2.25511676479225	0.494065057944021	0.48587983415641395	0.769694265126065	0.11368174929004998	DNHD1	False
ENSG00000204261	0.14614954524681398	3.80538425151558	0.493989813143195	0.48591286146050294	0.769694265126065	0.11368174929004998	PSMB8-AS1	False
ENSG00000105849	0.191895496146706	3.1269489130378103	0.49306338390196397	0.486319809737374	0.770212489482341	0.11338944329666269	TWISTNB	False
ENSG00000273312	0.473535189653503	5.79131929640439	0.49272974610783504	0.48646650561855304	0.770318434832003	0.1133297087206307	AL121749.1	False
ENSG00000198265	-0.0797340409079252	5.56796096746218	0.49192680375004905	0.48681985344859496	0.770751524575904	0.11308560754955986	HELZ	False
ENSG00000107185	0.10955990939973499	3.67094266246201	0.49144696851116604	0.487031218964104	0.770959717392669	0.11296831322156743	RGP1	False
ENSG00000104889	-0.28672252161710804	1.77678434263403	0.49099660308070703	0.48722974373767897	0.7710885879574101	0.11289572434729815	RNASEH2A	False
ENSG00000100453	0.24476857781208802	3.32967754846407	0.49089989639919496	0.487272390608122	0.7710885879574101	0.11289572434729815	GZMB	False
ENSG00000103064	-0.205166726789168	2.26908935607196	0.49005579760067297	0.487644898534334	0.7715434714621049	0.11263959923889358	SLC7A6	False
ENSG00000108306	0.192799620302197	3.7841173916099797	0.489845023228686	0.48773798991813205	0.7715434714621049	0.11263959923889358	FBXL20	False
ENSG00000145416	0.122043589487822	3.96212955993626	0.48963946720772	0.48782880540007795	0.7715434714621049	0.11263959923889358	MARCH1	False
ENSG00000020256	0.260740018259638	2.0231627437702397	0.48952462501419997	0.48787955555834295	0.7715434714621049	0.11263959923889358	ZFP64	False
ENSG00000115935	-0.11374179919599	8.09890017841213	0.48920480550650897	0.48802093460135704	0.771640635824227	0.11258490978717642	WIPF1	False
ENSG00000146701	-0.152046381858034	4.4040533996844005	0.48869590966536797	0.48824603899373203	0.7718701301026021	0.11245576511042872	MDH2	False
ENSG00000177548	-0.144047536578139	3.4486698790681602	0.48755540729218	0.488751164248164	0.772524817156063	0.11208756008330459	RABEP2	False
ENSG00000171316	0.15189084173944598	5.41338269126001	0.487399643733848	0.48882021995123104	0.772524817156063	0.11208756008330459	CHD7	False
ENSG00000149428	-0.270200456136232	3.71953131342947	0.487075064864972	0.488964170628998	0.772600356315245	0.11204509589905627	HYOU1	False
ENSG00000138821	-0.18436694514220897	1.9025242577468202	0.48681751418810704	0.48907844526999705	0.772600356315245	0.11204509589905627	SLC39A8	False
ENSG00000005700	-0.12413583936530599	4.36819879249599	0.486577453665106	0.489185000202299	0.772600356315245	0.11204509589905627	IBTK	False
ENSG00000111678	-0.154580468596222	3.98878818945196	0.486570320043958	0.48918816718106106	0.772600356315245	0.11204509589905627	C12orf57	False
ENSG00000196976	-0.36743418558635704	1.8196555713070401	0.48556487229566403	0.48963488367748603	0.772648430735119	0.11201807312388418	LAGE3	False
ENSG00000186834	0.100752211245096	4.3414423479940405	0.485554584340308	0.489639458139811	0.772648430735119	0.11201807312388418	HEXIM1	False
ENSG00000104814	0.15388230864341	4.58256454159104	0.48550395081368997	0.48966197301149705	0.772648430735119	0.11201807312388418	MAP4K1	False
ENSG00000160633	-0.135887134545548	6.82753083139995	0.4854617440068161	0.48968074216804297	0.772648430735119	0.11201807312388418	SAFB	False
ENSG00000089123	-0.24782495065573498	2.06008500459573	0.48542329306406995	0.489697842169644	0.772648430735119	0.11201807312388418	TASP1	False
ENSG00000183785	-0.300207809290922	2.55276229353723	0.48540033877700606	0.489708050940286	0.772648430735119	0.11201807312388418	TUBA8	False
ENSG00000066583	-0.258275470565261	1.8623176539843203	0.485241051842134	0.48977890269016794	0.772648430735119	0.11201807312388418	ISOC1	False
ENSG00000010270	0.16579788783091	2.7350792247516797	0.48481991483730397	0.48996631041565997	0.7728177768696679	0.11192289654648807	STARD3NL	False
ENSG00000129351	-0.145951152176148	5.91104416862431	0.484230236230623	0.49022892382535493	0.772864054702383	0.11189689092621351	ILF3	False
ENSG00000197256	-0.22769604667467497	2.9926148992904706	0.48415411177656703	0.49026284321862706	0.772864054702383	0.11189689092621351	KANK2	False
ENSG00000144815	0.13470800947032902	3.2242789904385	0.48346178128463296	0.490571513049004	0.772864054702383	0.11189689092621351	NXPE3	False
ENSG00000131127	-0.159339692745042	2.51819409345785	0.483455297738494	0.49057440523979107	0.772864054702383	0.11189689092621351	ZNF141	False
