genus	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3
84997.0	50.5	109.5	481.0	11.0	30.0	930.5	290.0	119.5	460.0	53.5	454.5	781.5	4.5	376.5	38.5	46.5	297.0	248.0	616.0	189.5	281.0	3.0	301.5	254.5	3.0	373.5	102.5	248.0	465.0	116.5	118.0	603.0	31.0	453.5	415.5	319.0	238.0	2306.5	1350.5	910.0	686.5
85002.0	103.0	211.5	748.5	28.0	48.5	1142.5	760.0	44.0	460.0	82.5	963.0	540.5	4.5	509.5	54.0	57.5	374.5	519.5	1434.0	422.5	385.0	1.5	499.0	335.5	2.0	850.0	263.0	183.5	1039.5	270.0	265.0	872.5	53.5	598.5	486.0	572.0	416.5	957.5	852.0	2001.5	1638.0
85015.0	1069.0	1615.0	7858.5	307.5	942.5	12761.0	11726.5	1207.5	11631.0	1113.5	21922.0	9750.5	62.5	4760.5	925.5	1068.5	7032.0	3889.0	18279.0	5161.0	3827.0	59.5	8614.5	4577.0	39.0	11449.0	3252.0	3846.5	15067.5	17257.5	3716.5	7435.5	454.5	10983.0	4751.5	7611.0	5886.0	11875.0	9761.0	17936.5	22681.5
85016.0	1100.5	879.5	3352.5	526.5	595.5	8710.5	19877.0	393.0	5267.0	717.5	4849.0	4995.0	36.5	2517.5	541.0	467.5	3041.0	1985.0	9247.0	2945.5	1529.5	37.5	3135.0	3587.5	30.5	6586.0	1914.0	3792.0	8145.0	3392.5	1860.5	4044.5	270.5	3924.5	2309.5	3894.0	2724.5	15330.0	5834.0	10927.5	11929.0
85017.0	428.5	673.5	2850.0	106.5	319.5	6250.5	4090.5	262.5	3271.0	471.5	3879.5	2764.5	12.0	2334.0	260.5	268.0	1691.0	1635.5	7005.5	1558.0	927.0	18.5	1434.0	1532.5	10.5	4133.0	961.5	1299.0	3432.0	2039.5	775.5	3683.5	182.5	2352.0	2083.0	2998.0	1667.0	4503.5	3314.0	6847.5	7183.0
85018.0	205.0	245.5	1301.5	45.0	160.5	2585.0	1333.0	297.5	1452.5	201.0	1794.0	1678.5	10.5	595.0	236.0	187.0	1466.5	530.0	3658.0	1247.0	420.0	9.5	1167.0	608.0	3.5	1591.0	488.0	486.0	2733.5	1628.0	516.0	1378.0	79.0	1438.5	743.5	1266.5	661.5	1678.0	1564.0	2973.5	3478.5
85019.0	506.0	735.5	3423.5	119.0	213.5	3220.0	2241.0	274.5	2742.5	417.0	3134.0	3851.5	28.5	6596.0	410.0	251.5	2145.5	1169.0	3313.0	2278.0	835.0	11.0	2183.5	1271.5	10.0	1769.0	844.0	968.0	5829.5	19718.0	674.5	2802.0	150.0	1933.0	3341.0	4476.0	2150.5	2741.0	2904.0	4528.0	5174.5
85020.0	429.5	775.5	3237.0	172.5	343.5	6764.5	3631.0	1445.0	2838.0	522.0	4440.5	5413.0	16.0	1747.5	404.0	304.0	2177.0	1171.5	5890.0	1649.0	1057.0	14.0	2078.5	1447.5	18.0	3520.5	1172.0	1309.0	5330.5	13090.5	758.5	2493.0	109.0	2445.5	4586.5	3196.0	1800.5	4345.5	3375.0	5631.0	7869.0
85021.0	1368.0	1216.5	4793.5	192.5	605.5	7927.5	8011.5	390.0	5484.0	589.5	7316.5	4818.0	48.0	2894.0	589.5	411.0	4699.0	2199.5	11703.5	2628.5	1575.0	22.5	4232.0	3090.5	23.0	6895.0	1622.0	1521.5	7015.0	10384.5	1981.0	4583.0	300.0	4015.5	2938.5	4630.5	2274.5	7088.5	5243.0	10162.0	9812.0
85022.0	144.0	243.0	549.5	27.0	48.0	1190.0	742.5	57.5	750.0	119.5	986.5	592.0	2.0	772.0	92.5	52.0	232.0	409.0	1425.5	490.0	280.0	4.5	415.0	348.0	3.0	673.0	199.0	310.5	1133.0	1651.0	242.0	939.5	48.0	656.5	588.5	704.0	311.5	1078.5	529.5	2406.0	1380.5
85023.0	7978.0	16292.5	67263.0	2743.5	8100.0	91300.0	70878.0	4127.5	61758.0	10016.5	110369.5	64443.0	446.5	45553.0	9813.0	6363.5	31318.0	46436.5	116999.5	42727.0	29346.5	336.0	41655.5	39839.0	293.0	76583.0	19815.5	24720.5	94816.5	38586.5	16742.5	69212.0	4809.5	61988.0	44082.0	82707.5	45190.5	88451.5	72377.5	141042.0	140969.0
85025.0	2305.5	3614.5	21942.0	679.0	1914.5	27052.5	13063.5	2771.5	22443.0	2595.0	31929.5	19269.0	107.0	12634.5	2183.5	2199.0	11421.0	9903.0	26887.0	13434.0	7817.0	98.5	14741.0	7444.0	91.0	16288.5	5228.5	6462.5	22706.5	21506.0	5717.5	16977.0	1171.0	19932.0	11512.5	17727.0	9371.5	22693.5	17627.0	39742.0	44404.5
85026.0	317.5	825.0	2846.0	105.0	483.5	3130.0	1658.5	293.5	2630.5	316.0	4192.0	2874.5	17.0	1367.0	338.0	332.0	1167.5	1520.5	3704.5	1262.5	856.5	5.0	1950.0	1137.0	13.0	2850.0	789.0	1110.0	4222.5	3719.5	779.5	2204.0	92.5	1952.5	1688.0	2021.0	1008.0	2793.0	2117.0	6814.5	6839.0
85028.0	84.5	215.0	719.0	33.0	96.5	1821.5	1001.5	149.5	1269.5	122.5	1625.0	884.0	11.0	451.5	113.0	165.5	890.5	507.0	2168.5	542.5	391.0	9.0	954.5	348.5	3.5	869.5	539.5	436.0	2226.0	831.5	389.5	737.0	49.0	524.5	575.0	674.0	488.0	1179.5	1035.5	1766.0	2759.0
85029.0	278.5	342.5	1869.5	90.5	170.5	3335.5	2012.5	289.5	2559.5	246.5	3372.5	1937.0	14.5	1392.5	292.5	204.5	1481.0	996.0	3849.0	1028.5	1144.5	6.0	2010.0	1308.5	9.5	1866.0	841.0	1223.0	3371.0	3269.0	854.5	1854.5	99.5	2127.0	1121.5	2282.0	1116.0	2577.5	1907.5	3766.0	4471.0
85030.0	193.5	257.0	2147.0	58.0	249.5	3279.5	712.5	91.0	2362.0	695.0	4022.0	2384.0	19.5	897.0	146.0	402.5	3758.5	746.5	3428.0	1155.0	449.0	12.0	1856.0	702.0	9.5	2130.5	689.5	474.0	2327.0	998.5	724.0	1664.5	201.0	2726.0	1015.5	1790.5	1048.5	2176.5	1828.0	3641.0	2627.0
85031.0	55.0	122.5	601.5	20.0	41.5	600.0	1285.0	42.5	582.5	82.5	878.0	913.0	2.5	319.0	37.0	142.0	324.5	218.0	1238.5	379.0	183.0	0.5	239.5	254.5	3.0	352.5	156.0	164.0	1034.5	688.5	183.0	550.0	47.0	494.5	287.0	352.0	314.5	721.0	569.5	981.5	1433.5
85032.0	43.5	50.5	268.5	12.0	25.5	491.0	127.0	46.0	267.0	33.0	468.5	143.0	2.5	313.0	13.5	10.5	248.5	168.5	543.0	120.0	59.0	3.0	156.5	79.5	3.0	106.5	117.0	45.0	160.5	117.5	59.0	234.5	52.0	187.0	191.5	295.5	122.0	250.5	281.0	325.0	347.0
85033.0	23.5	19.5	243.5	1.5	12.0	179.5	65.5	8.5	208.5	7.0	292.0	149.0	1.5	51.0	19.0	31.5	70.0	51.0	193.5	131.0	19.5	1.0	76.5	43.0	1.0	193.0	47.5	27.0	143.0	67.0	46.0	110.0	11.0	134.5	56.0	131.0	50.0	137.5	126.0	172.0	243.5
85034.0	49.0	94.0	330.0	14.0	24.0	708.0	370.0	18.0	838.5	76.5	589.0	552.5	3.5	369.0	32.0	32.0	240.5	262.5	822.0	278.5	79.5	3.0	274.5	97.5	3.5	600.0	98.0	111.5	804.5	326.5	113.5	464.0	28.0	604.0	377.0	438.5	149.0	880.5	492.0	1020.5	877.5
88404.0	17.0	65.0	233.0	26.5	25.0	285.0	178.0	10.5	102.5	30.0	250.0	741.5	1.0	122.5	4.5	8.5	57.0	128.0	216.0	137.5	84.0	0.0	126.0	63.0	1.0	158.0	70.5	94.5	178.0	20.5	51.0	234.5	12.5	179.0	222.0	183.0	251.5	235.5	142.0	410.5	411.5
89373.0	5393.5	9312.5	58778.5	2247.5	6459.5	96721.5	18769.5	1645.0	54650.5	7452.5	79189.0	29393.0	288.0	36599.0	3297.0	3256.5	16474.0	42025.0	42333.0	27256.0	19558.5	271.0	31394.5	23573.5	269.5	46270.0	12390.5	18742.5	80391.0	20759.5	17721.0	96344.5	3928.0	52034.0	49940.5	63434.5	32080.5	95842.5	55111.0	110256.5	92432.0
89374.0	99.5	231.5	1387.5	48.5	352.5	2692.0	567.5	40.5	986.0	182.5	2565.5	595.5	5.0	1374.5	44.0	85.5	367.0	1189.0	1542.0	460.5	390.0	7.0	652.0	481.0	4.0	891.0	279.5	323.0	958.5	490.0	333.5	1604.0	97.0	1157.5	1374.5	1319.0	729.5	1611.5	1185.0	2365.5	1716.0
89377.0	2.0	2.0	25.0	1.0	1.0	12.0	0.5	0.5	3.5	0.0	2.0	2.0	0.0	3.0	0.0	0.0	4.5	6.0	2.0	1.0	3.0	0.0	9.0	168.5	0.0	3.0	2.5	2.0	80.5	1.5	14.5	15.0	0.0	0.0	14.0	22.0	2.0	2.0	18.5	8.5	8.0
90142.0	19.5	26.5	47.0	2.0	7.0	192.5	67.0	5.5	62.5	26.0	153.0	51.0	0.0	76.5	4.0	6.0	26.0	88.0	114.5	52.0	22.0	0.0	31.0	65.0	0.0	126.0	16.0	31.0	87.0	52.0	41.0	206.0	14.0	175.5	144.5	108.0	53.5	124.0	96.0	183.5	131.0
90627.0	130.0	311.0	1658.5	64.5	325.0	2960.5	778.5	51.5	1211.0	330.5	2896.5	653.5	6.5	1540.0	77.0	76.5	489.5	1492.5	1444.5	786.0	603.0	8.0	982.0	484.5	8.0	1152.5	374.0	374.5	1451.5	457.5	353.5	2027.0	192.5	1544.0	1611.0	1898.5	903.0	2331.0	1833.5	3286.0	2813.5
90964.0	4520.0	12134.5	45515.0	4570.5	8729.0	69121.5	31018.0	3755.0	89829.5	8511.5	43838.0	80495.5	371.5	20200.5	4893.0	6248.0	42108.5	30241.0	42538.5	30248.5	10333.0	252.5	25779.5	15856.0	176.0	35112.5	16122.0	20658.5	59407.0	14649.5	32580.5	146435.5	2403.0	75091.5	40397.5	37044.5	26765.5	75135.5	58331.0	69827.5	78281.5
92712.0	54.5	151.0	1021.5	30.0	119.5	1542.5	309.0	26.0	603.5	158.0	1763.0	593.0	3.0	789.0	59.5	54.5	227.0	692.5	609.0	567.5	370.5	1.0	521.0	316.5	1.0	778.0	208.0	359.5	784.0	364.5	215.0	1079.0	79.5	780.5	750.5	954.5	595.5	1510.5	965.5	2167.0	1703.5
92713.0	262.5	603.0	2700.5	158.0	491.0	4792.5	632.0	83.0	1786.5	433.5	5521.5	2131.5	17.5	1706.5	223.0	201.5	1129.0	2686.0	1952.0	2223.0	1726.0	16.0	2113.5	1380.5	14.0	2539.0	730.5	1403.0	3470.5	1106.5	1243.0	3508.0	178.0	2858.5	2218.0	3636.5	2756.5	5330.0	3249.5	7566.5	5355.5
92714.0	82.0	152.5	604.0	29.5	102.0	1358.0	331.0	13.5	609.0	129.5	1548.5	618.5	3.5	648.5	53.0	69.5	191.5	694.0	686.0	461.5	214.5	6.0	462.5	303.5	5.0	599.5	136.0	324.0	611.5	425.5	308.0	941.5	88.5	797.5	679.5	930.5	596.5	1202.5	827.5	1927.5	1566.0
104174.0	0.0	9.0	13.0	0.0	6.0	20.0	0.0	0.0	1.0	1.0	1.0	4.0	0.0	21.0	1.0	3.5	0.0	12.0	27.0	4.0	7.0	0.0	7.0	4.0	0.0	42.0	0.0	0.0	23.0	0.0	5.0	3.0	0.0	56.5	7.0	18.0	8.0	61.5	10.0	54.0	1.0
114378.0	42.0	82.0	736.0	15.5	78.5	1001.0	400.5	7.0	264.0	77.0	801.0	366.5	3.0	601.5	24.0	32.5	188.5	546.5	806.0	368.0	287.5	5.0	298.0	198.0	2.0	340.0	121.5	139.5	512.5	138.0	166.5	2724.5	87.5	361.5	688.5	679.5	308.0	889.5	656.5	1004.0	771.5
117942.0	78.0	222.5	969.0	42.0	121.5	2173.5	544.5	10.5	598.0	158.5	2812.5	588.5	4.0	939.0	52.5	67.0	239.0	1113.0	593.0	710.5	466.0	5.0	349.5	413.5	4.0	1042.5	161.0	228.5	762.5	341.5	251.5	1893.0	73.5	994.5	1956.0	1425.0	848.5	1690.0	1481.5	2205.5	1785.0
118882.0	668.0	2070.0	11307.0	474.5	1557.5	15169.5	4269.0	289.5	6161.0	1408.5	15664.5	8120.5	43.0	8430.5	2145.0	1474.5	4167.0	8123.0	10367.0	5287.0	2818.0	43.5	4888.0	3374.0	41.5	6690.0	1932.0	2714.5	9024.0	3025.5	2270.0	12987.5	1149.0	8137.5	9877.5	10744.5	5645.5	16384.0	9529.0	16546.0	15253.0
118883.0	350.0	688.0	3560.5	90.0	340.0	3977.5	1878.0	455.0	3304.0	685.0	3174.0	6087.5	19.5	1383.5	586.0	487.0	1706.0	1302.5	2618.5	1579.0	1300.0	8.5	1915.0	1332.0	10.5	3334.0	808.0	1150.0	4579.5	3725.5	1311.0	3096.0	140.0	3238.5	1910.5	4738.0	1449.5	2877.5	3753.5	5824.5	6196.0
118968.0	193.5	432.5	2475.5	136.0	738.0	4191.5	1043.0	70.5	1938.0	338.0	3931.0	1226.5	14.0	1979.0	156.5	172.0	563.0	1875.5	2516.5	1304.5	748.5	11.0	1615.5	820.0	16.0	1779.0	559.0	760.5	2156.5	924.5	790.0	3294.0	256.5	2130.5	2418.0	2290.0	1422.5	3498.5	2693.0	5562.0	4143.0
119043.0	104.5	221.0	1388.0	59.0	125.0	2122.0	491.0	63.0	736.5	197.0	2095.5	699.0	5.5	985.5	114.0	84.0	377.0	1008.0	1058.5	653.0	249.5	6.5	493.5	361.0	5.5	1092.5	330.0	237.0	1061.0	440.0	392.0	1512.5	178.0	1002.0	1288.5	1270.5	761.5	1688.0	1340.0	2649.5	1742.0
119045.0	1796.5	4196.0	23838.5	1067.5	2580.0	35183.0	8055.0	474.0	13911.0	4045.0	39573.0	11730.5	142.0	17054.0	1098.5	1827.5	5900.0	21367.5	10008.0	15203.5	7297.5	92.0	11639.5	10119.0	118.5	17701.0	4708.5	7028.0	22694.5	11431.5	6488.5	32321.5	2263.0	29024.5	23079.5	26573.0	15641.0	35392.5	28296.0	52385.0	39503.5
119060.0	4078.0	10581.0	51344.0	1866.5	18198.5	82639.5	19702.5	1521.5	37262.0	7563.0	90765.5	27173.0	602.5	48545.0	2435.5	3012.5	14566.5	48644.0	50513.5	24908.5	16315.5	260.5	28242.0	17284.0	242.0	48436.0	12591.5	13274.5	42599.0	14187.5	11950.0	63870.0	5878.5	43991.5	86843.0	55842.5	30577.0	68802.0	55437.5	102043.0	87522.5
119068.0	2.0	3.0	47.0	2.0	11.5	50.5	14.0	0.0	18.0	14.5	58.5	18.5	0.0	37.0	1.0	2.0	7.5	38.5	20.0	0.0	11.0	0.0	11.5	13.0	0.0	40.0	0.0	7.0	70.0	2.5	27.5	26.0	0.0	12.0	27.5	27.0	24.5	34.0	57.0	43.0	26.0
119163.0	5.0	3.0	36.0	1.0	2.0	58.5	16.0	0.0	31.0	7.0	95.0	18.0	0.0	32.0	0.0	0.0	10.0	13.0	29.0	0.0	43.0	0.0	6.0	8.0	0.0	7.0	0.0	9.0	56.0	11.0	7.0	88.0	0.0	19.0	42.0	24.0	14.0	54.0	32.0	198.0	36.0
119859.0	153.0	285.5	1362.5	43.5	94.0	2238.5	965.5	52.0	1534.5	676.5	1620.5	766.0	9.0	889.5	94.0	52.0	393.5	983.5	1586.5	521.5	464.0	9.0	1304.5	364.5	4.0	873.5	536.0	348.0	1877.5	1064.0	331.0	1471.0	122.5	1209.5	817.5	951.0	701.0	1669.5	2247.0	2317.5	24984.5
125316.0	735.5	872.5	2835.0	180.5	418.0	7253.5	11634.0	547.0	4720.0	611.5	4144.5	5378.5	28.0	2105.5	419.5	282.5	2802.0	2044.5	7980.0	3330.0	1403.5	32.5	2786.0	2691.5	20.5	5110.0	1596.5	2599.5	8542.5	4203.5	1454.5	3853.0	268.5	3659.0	1954.5	3596.5	1881.0	7302.0	4785.0	7333.0	8282.0
128827.0	196.0	3986.5	1945.0	151.5	1157.0	4807.0	1531.5	1674.5	4218.0	472.0	3964.5	29277.5	28.0	3028.5	419.5	164.5	959.0	2833.0	3458.0	983.0	8148.5	17.0	1369.5	977.5	10.0	2165.0	927.5	869.5	5025.0	1293.0	938.0	5063.5	178.0	9017.5	13991.0	36300.0	1559.5	3708.5	3211.5	5647.0	20926.5
134621.0	4.0	23.0	70.0	3.0	16.5	139.0	83.0	2.0	86.5	13.0	219.5	45.0	1.0	78.0	1.0	3.0	18.5	98.5	40.0	39.0	37.5	0.0	63.5	32.0	0.0	56.5	27.5	23.0	94.0	32.0	46.0	126.5	15.0	80.0	85.5	81.0	46.5	132.0	108.5	160.0	63.5
134623.0	101.0	291.0	1740.5	54.0	128.0	2369.5	673.0	34.5	1609.0	200.0	2195.5	853.5	6.0	1308.0	137.5	126.0	367.0	1343.5	2495.0	742.5	517.0	6.0	3024.0	541.5	9.5	1205.5	712.5	381.0	1209.0	568.0	398.0	1588.5	99.0	1238.5	1242.5	1301.5	820.0	1873.0	1390.5	3201.5	2196.5
134627.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135616.0	239.5	568.0	2517.5	113.5	364.0	4605.5	1354.0	89.0	1966.0	393.0	4377.5	2279.0	19.5	2147.0	144.5	142.0	1162.5	3516.5	3600.5	1473.0	783.0	14.5	1567.5	1009.5	18.5	2307.0	846.0	639.0	2890.0	885.0	1388.5	3342.5	497.0	2302.5	2707.0	2485.0	1493.0	3943.5	4474.5	4320.0	4552.0
135617.0	102.5	226.5	1415.5	44.5	186.5	1878.5	376.0	54.0	961.0	140.5	1685.0	1405.5	4.5	1255.5	87.5	55.0	344.0	1198.0	1465.5	628.0	285.0	4.5	580.0	440.0	5.5	732.0	236.5	372.5	1239.0	297.0	750.0	1181.5	151.0	807.5	1106.0	981.0	574.5	1329.0	971.5	2051.5	1326.5
135620.0	360.5	722.5	2721.5	109.5	325.0	4397.0	1282.5	85.0	1886.5	358.5	4632.0	2070.0	16.5	2454.0	397.0	261.5	1241.5	3109.5	7273.5	1681.0	881.5	16.0	1952.0	845.0	9.0	2482.0	754.5	893.5	2399.0	815.5	655.5	3578.5	304.0	2557.5	2122.5	2408.5	1382.5	4317.5	3072.0	5666.0	13480.5
135621.0	7543.5	15513.5	108117.5	14501.0	10311.5	119909.5	45863.5	4669.0	53744.5	13892.5	91485.0	88585.0	409.0	53016.5	33892.5	11564.5	37823.5	62998.0	106576.5	50443.0	29465.0	389.5	66832.5	31692.0	451.0	122634.0	28102.0	34158.5	163374.5	20381.5	18806.5	94266.0	7846.5	86765.5	56129.0	66359.0	32721.5	160869.5	85099.0	158164.0	241320.5
143067.0	118.5	603.5	1625.5	59.5	159.0	3096.0	840.5	87.5	1496.0	229.0	2918.0	1349.0	8.5	1457.0	127.0	113.5	655.5	1246.0	1574.5	797.5	410.5	5.0	1136.0	574.0	7.0	1828.5	425.5	464.0	1167.5	461.5	412.0	3800.0	108.0	1369.5	1703.0	1802.5	1008.5	2313.5	1589.0	3117.0	2553.0
143786.0	25.0	59.0	286.5	11.0	48.0	661.0	56.5	6.0	285.5	63.0	674.5	209.0	1.0	269.0	17.0	21.0	126.0	288.0	265.5	146.5	71.0	2.0	176.0	98.5	0.0	287.0	65.0	52.0	330.5	113.0	70.0	446.5	34.0	320.0	446.0	340.5	250.0	471.0	512.0	741.0	482.5
145357.0	54.0	181.5	636.0	20.5	143.5	1330.0	464.0	41.5	434.5	67.0	959.5	682.0	8.5	331.0	73.5	98.0	354.5	320.5	1191.5	280.0	206.5	2.0	527.5	299.5	1.5	496.5	195.5	208.5	464.0	378.5	321.0	525.0	41.5	439.5	439.0	554.5	265.5	1018.5	728.5	1195.5	1064.0
145358.0	38.5	25.5	249.5	13.0	32.5	482.5	527.5	55.5	312.5	68.5	429.0	646.0	1.5	363.5	23.0	27.0	255.5	132.5	514.5	121.0	188.5	0.5	297.0	150.5	2.0	582.0	140.5	140.5	450.5	191.5	96.0	369.0	5.5	261.5	181.5	343.0	318.5	470.0	246.0	1264.0	489.0
145359.0	7.5	4.5	22.0	2.0	2.0	58.0	28.5	24.5	121.0	6.0	27.5	33.5	0.0	30.0	6.5	4.0	5.5	49.0	33.0	20.0	4.5	0.0	6.5	7.0	0.5	68.5	20.0	14.0	98.5	222.0	9.5	46.0	0.0	46.0	14.0	48.0	17.0	47.0	12.5	64.5	67.5
145360.0	41.5	58.0	132.0	7.0	22.5	577.5	593.0	17.5	280.0	35.0	403.0	337.5	0.0	184.5	40.5	14.5	222.0	153.5	774.0	281.0	128.5	4.0	203.0	277.5	1.0	312.5	82.0	121.5	161.0	232.5	188.0	587.0	6.0	201.0	201.5	322.5	183.0	453.0	272.5	423.5	607.0
151340.0	0.5	10.0	14.5	3.0	1.0	23.5	0.0	1.0	0.0	1.0	99.5	66.0	0.0	0.0	0.0	3.5	1.0	7.0	1.0	0.0	13.0	0.0	0.0	5.0	0.0	35.0	1.0	0.0	0.0	9.5	7.0	1.0	0.0	0.0	11.0	8.0	0.0	0.0	0.0	0.0	22.0
151341.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	29.0	0.0	0.0	0.0	1.0	0.0	33.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	21.0	0.0	0.0
171550.0	91.0	288.5	1363.0	42.5	523.0	1875.0	739.5	71.0	765.5	217.5	4476.5	3273.0	5.0	954.0	102.0	83.0	349.5	1051.5	1095.5	620.5	393.5	7.0	617.0	429.5	8.5	1125.5	325.0	276.0	1136.5	372.5	811.5	4431.0	49.0	962.0	1096.0	3187.0	789.5	1305.0	1527.0	2650.0	1786.5
171551.0	601.5	3303.5	6233.5	335.0	775.5	12427.5	6930.5	738.0	28747.0	1024.5	26619.0	13653.0	59.5	4825.5	1341.0	630.0	2590.5	4151.0	8314.5	3082.5	2598.5	31.5	9168.0	2823.5	29.5	7916.5	1572.0	2900.0	6135.0	7840.0	1688.0	7221.5	442.5	4834.0	5056.0	9171.5	3580.5	8054.0	7253.5	17919.0	19999.0
171552.0	788.0	8953.0	10587.5	921.0	1001.5	28222.5	25828.5	946.0	9634.5	2175.5	14095.5	20083.5	83.0	4334.0	1502.5	896.5	4990.0	3062.0	8864.0	3833.5	2993.0	70.0	7403.0	6376.0	46.0	15710.0	2298.5	2586.5	15035.0	1962.0	2586.5	5940.0	358.5	5511.5	4455.5	140733.5	3230.5	7137.5	6350.0	32584.5	38821.5
183710.0	1530.0	2429.0	11831.0	445.5	1352.5	22436.5	3941.0	690.5	17929.5	1550.0	21790.0	8241.5	72.0	10415.5	728.5	1696.5	9501.5	12671.0	23671.0	7732.0	15468.0	67.5	9008.0	7898.0	74.5	16837.0	2912.5	3837.5	22711.0	5384.0	4808.5	16387.5	991.5	11099.0	9799.5	16729.5	7287.5	20981.5	15046.0	30278.5	16163.0
183713.0	255.5	650.5	2765.5	97.0	433.0	3987.0	1504.0	213.5	3141.5	294.0	3258.5	2174.5	13.5	6707.0	357.5	286.0	1378.0	1603.5	2449.0	1181.5	1139.5	18.0	1687.0	871.0	11.5	1954.0	692.5	686.5	4188.5	1275.5	827.0	4869.0	209.0	2091.5	1702.0	3078.5	1259.0	3009.5	1855.0	4489.0	3170.5
185751.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
185752.0	0.0	0.0	6.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	5.0	8.5	0.0	0.0
186333.0	0.0	10.0	6.0	5.0	5.0	35.0	0.0	0.0	3.0	2.5	37.0	12.5	0.0	32.5	0.0	0.0	3.0	42.5	48.0	20.0	0.0	0.0	19.0	6.0	0.0	11.0	0.0	1.0	2.0	3.0	6.0	95.0	0.0	27.0	38.5	32.5	17.0	11.0	14.0	44.0	21.0
186534.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
186766.0	8.0	7.0	7.5	1.0	1.0	21.0	6.5	1.5	6.0	196.5	53.5	10.0	0.0	11.0	0.0	1.0	0.0	19.0	27.0	18.0	9.5	0.0	4.0	6.0	0.0	15.0	0.0	12.5	18.0	0.0	9.0	53.0	0.0	36.0	22.0	17.5	4.0	8.5	13.0	37.0	14.0
186803.0	2037.0	3396.0	14825.5	695.0	2001.5	29663.0	14736.0	6346.5	20488.5	4398.0	26107.0	195912.0	195.0	6907.5	1787.0	1355.0	9134.0	9980.5	16613.5	6002.0	5759.5	82.0	13991.5	5926.0	53.5	19704.5	3408.5	4657.5	17467.0	5730.5	9883.5	32508.0	1063.5	8898.0	11492.5	246183.5	9914.0	15924.5	18617.0	38549.0	34390.5
186804.0	657.0	4648.5	31495.0	349.5	666.0	17710.0	4016.0	730.0	29063.0	1831.0	13313.5	50160.0	94.5	3536.0	628.5	420.5	1503.5	15581.5	18881.5	3113.0	16187.5	73.5	11897.0	10509.5	67.5	66424.0	3600.0	4034.0	20715.0	9244.5	6504.5	34216.5	374.0	8723.0	3501.0	8242.5	3454.5	7362.0	5159.0	22587.0	9249.0
186806.0	141.5	463.0	1408.0	56.5	212.5	3458.5	1229.0	178.0	1077.0	226.5	2686.5	2362.5	6.0	1494.0	172.5	96.0	629.0	1062.5	1687.0	624.5	556.5	8.0	880.0	893.5	9.5	1818.0	413.0	461.5	1719.5	1109.5	510.0	4222.5	161.5	1142.5	1394.0	4472.5	1040.5	1958.5	1572.0	4176.5	2636.5
